undefined"O 1","ဩ ၁","undefined","",""ဩ" အက္ခရာ၊ "ဩ"သရ။ လေးဆယ့်တစ်လုံး (လေးဆယ့်သုံးလုံး)သော အက္ခရာ, ရှစ်လုံး (ဆယ်လုံး)သော သရတို့တွင် ရှစ်လုံးမြောက်၊ လည်ချောင်း, နှုတ်ခမ်းအရပ်၌ ဖြစ်သော (ကဏ္ဌဩဋ္ဌဇ)၊ ရှည်သောအသံ ဖြင့် ရွက်ဆိုအပ်သော (ဒီဃ)၊ နိဂ္ဂဟိတ်မှတပါးသော ဗျည်းတို့၏ မှီရာဖြစ်သော (နိဿယ)-အက္ခရာ-သရ။ ကစ္စည်း။ ၂၊ ၄၊ ၅။ ရူ။ ၂၊ ၃၊၅။ နီတိ၊ သုတ္တ။ ၂၊ ၃၊ ၅။ မောဂ်။ ၁။ ၅။ (မောဂ်၊ ၁။ ၄-၌ ရဿမည်သော "ဩတ်"သရကို ဆိုထားသည်။)"
"Oropeti (kā, kri)","ဩရောပေတိ (ကာ၊ ကြိ)","[အဝ + ရုဟ + ဏာပေ + တိ]","[ava + ruha + ṇāpe + ti]","အောက်၌ဖြစ်စေ၏၊ ကျစေ၏၊ ချ၏။"
"Oropetuṃ (bya)","ဩရောပေတုံ (ဗျ)","[အဝ + ရုဟ + ဏာပေ + တုံ]","[ava + ruha + ṇāpe + tuṃ]","ကျစေ-ချ-ခြင်းငှါ၊ တဖန်ရုပ်သိမ်းခြင်းငှါ။"
"Oropetvā (kri, vi)","ဩရောပေတွာ (ကြိ၊ ဝိ)","[အတ + ရုဟ + ဏာပေ + တွာ]","[ata + ruha + ṇāpe + tvā]","အောက်၌ဖြစ်စေ၍၊ ကျစေ-ချ-၍။"
"Oropetha (kā, kri)","ဩရောပေထ (ကာ၊ ကြိ)","[အဝ + ရုဟ + ဏာပေ + ထ]","[ava + ruha + ṇāpe + tha]","အောက်၌ဖြစ်စေကုန်လော့၊ ကျစေကုန်လော့၊ ချကုန်လော့။ ဩရောပေတိ-ကြည့်။"
"Oropenti (kā,kri)","ဩရောပေန္တိ (ကာ၊ကြိ)","[အဝ + ရုဟ + ဏာပေ + အန္တိ]","[ava + ruha + ṇāpe + anti]","အောက်၌ဖြစ်စေကုန်၏၊ ကျစေကုန်၏။ ချကုန်၏။ ဩရောပေတိ-ကြည့်။"
"Oropesi (kā, kri)","ဩရောပေသိ (ကာ၊ ကြိ)","[အတ + ရုဟ + ဏာပေ + ဤ]","[ata + ruha + ṇāpe + ī]","အောက်၌ဖြစ်စေပြီ၊ ကျစေပြီ၊ ချပြီ။ ဩရောပေတိ-ကြည့်။"
"Oropesuṃ (kā, kri)","ဩရောပေသုံ (ကာ၊ ကြိ)","[အဝ + ရုဟ + ဏာပေ + ဥုံ]","[ava + ruha + ṇāpe + uuṃ]","အောက်၌ဖြစ်စေကုန်ပြီ၊ ကျစေကုန်ပြီ၊ ချကုန်ပြီ။ ဩရောပေတိ-ကြည့်။"
"Oropehi (kā, kri)","ဩရောပေဟိ (ကာ၊ ကြိ)","[အဝ + ရုဟ + ဏာပေ + ဟိ]","[ava + ruha + ṇāpe + hi]","အောက်၌ဖြစ်စေလေော့၊ ကျစေလော၊ ချလော့။ ဩရောပေတိ-ကြည့်။"
"Oroha (kri)","ဩရောဟ (ကြိ)","[အဝ + ရုဟ + ဟိ]","[ava + ruha + hi]","သက်ဆင်း-ဆင်းသက်-လော။ ဩရောဟေတိ (၁) ကြည့်။"
"Orohaṇa (na) (na)","ဩရောဟဏ (န) (န)","[အဝ + ရုဟ + ယု]","[ava + ruha + yu]","(၁) ဆင်းသက်-သက်ဆင်း-ကျစေ-ချ-ခြင်း။ (တိ) (၂) ဆင်းသက်-သက်ဆင်း-သော၊ သူ။ (၃) ဆင်းသက်-သက်ဆင်း-လျော့ကျ-ရာ။ (၄) ကျရောက်စေ-ရောက်ကြောင်းဖြစ်-သော၊ သက်ဆင်းကြောင်း-သက်ဝင်ကြောင်း-ဖြစ်သော။"
"Orohaṇaka (ti)","ဩရောဟဏက (တိ)","[ဩရောဟဏ + က]","[orohaṇa + ka]","ဆင်းသက်-သက်ဆင်း-သော၊ သူ။"
"Orohaṇadivasa (pu)","ဩရောဟဏဒိဝသ (ပု)","[ဩရောဟဏ + ဒိဝသ]","[orohaṇa + divasa]","ဆင်းသက်-သက်ဆင်း-ရာနေ့။"
"Orohaṇa (na) vāta (pu, na)","ဩရောဟဏ (န) ဝါတ (ပု၊ န)","[ဩရောဟဏ(န) + ဝါတ]","[orohaṇa(na) + vāta]","ဆင်းသက်-သက်ဆင်း-စုန်-သောလေ။"
"Orohati (kri)","ဩရောဟတိ (ကြိ)","[အဝ + ရုဟ + အ + တိ]","[ava + ruha + a + ti]","(၁) သက်ဆင်း-ဆင်းသက်-၏။ (၂) အောက်သို့လျှော့ကျ၏။"
"Orohanakaṇḍa (pu, na)","ဩရောဟနကဏ္ဍ (ပု၊ န)","[ဩရောဟန + ကဏ္ဍ]","[orohana + kaṇḍa]","ဆင်းသက်-သက်ဆင်း-ကျ-သော မြား။"
"Orohanakāla (pu)","ဩရောဟနကာလ (ပု)","[ဩရောဟန + ကာလ]","[orohana + kāla]","ဆင်းသက်-သက်ဆင်း-ရာအခါ။"
"Orohanaṭṭhāna (na)","ဩရောဟနဋ္ဌာန (န)","[ဩရောဟန + ဌာန]","[orohana + ṭhāna]","ဆင်းသက်-သက်ဆင်း-ရာ ဌာန။"
"Orohanapaṭipatti (thī)","ဩရောဟနပဋိပတ္တိ (ထီ)","[ဩရောဟန + ပဋိပတ္တိ]","[orohana + paṭipatti]","ကျရောက်စေသော - ရောက်ကြောင်း-သက်ဆင်းကြောင်း-သက်ဝင်ကြောင်း-အကျင့်။"
"Orohanappamāṇa (na)","ဩရောဟနပ္ပမာဏ (န)","[ဩရောဟန + ပမာဏ]","[orohana + pamāṇa]","လျောသက်ကျဆင်းလောက်ရာပမာဏ၊ ကျရောက်နိုင်ရာအတိုင်းအတာ ပမာဏ။"
"Orohanta (ti)","ဩရောဟန္တ (တိ)","[အဝ + ရုဟ + အ + အန္တ]","[ava + ruha + a + anta]","သက်ဆင်း-ဆင်းသက်-သော၊ သူ။"
"Orohanti (kri)","ဩရောဟန္တိ (ကြိ)","[အဝ + ရုဟ + အ + အန္တိ]","[ava + ruha + a + anti]","သက်ဆင်း-ဆင်းသက်-ကုန်၏။ ဩရောဟတိ-ကြည့်။"
"Orohantu (kri)","ဩရောဟန္တု (ကြိ)","[အဝ + ရုဟ + အ + အန္တု]","[ava + ruha + a + antu]","သက်ဆင်း-ဆင်းသက်-ကုန်လော။ ဩရောဟတိ - ကြည့်။"
"Orohamāna (ti)","ဩရောဟမာန (တိ)","[အဝ + ရုဟ + အ + မာန]","[ava + ruha + a + māna]","သက်ဆင်း-ကျ-သော။"
"Orohāmi (kri)","ဩရောဟာမိ (ကြိ)","[အဝ + ရုဟ + အ + မိ]","[ava + ruha + a + mi]","သက်ဆင်း-ဆင်းသက်-၏။ ဩရောဟတိ- ကြည့်။"
"Orohiṃsu (kri)","ဩရောဟိံသု (ကြိ)","[အဝ + ရုဟ + ဥုံ]","[ava + ruha + uuṃ]","သက်ဆင်း-ဆင်းသက်-ကုန်ပြီ။ ဩရောဟတိ - ကြည့်။"
"Orohi (kri)","ဩရောဟိ (ကြိ)","[အဝ + ရုဟ + ဤ]","[ava + ruha + ī]","သက်ဆင်း-ဆင်းသက်-ပြီ။ ဩရောဟတိ - ကြည့်။"
"Orohita (ti)","ဩရောဟိတ (တိ)","[အဝ + ရုဟ + တ]","[ava + ruha + ta]","ချထားအပ်သော။ ဩဟိတ (၁) ကြည့်။"
"Orohitvā (kri, vi)","ဩရောဟိတွာ (ကြိ၊ ဝိ)","[အဝ + ရုဟ + တွာ]","[ava + ruha + tvā]","(က) သက်-ဆင်းသက်-၍။ (ခ) သက်ဆင်း၍၊ ချွတ်၍။"
"Orohitvāna (kri, vi)","ဩရောဟိတွာန (ကြိ၊ ဝိ)","[အဝ + ရုဟ + တွာန]","[ava + ruha + tvāna]","သက်ဆင်း-ဆင်းသက်-၍။"
"Orohissati (kri)","ဩရောဟိဿတိ (ကြိ)","[အဝ + ရုဟ + ဿတိ]","[ava + ruha + ssati]","သက်ဆင်း-ဆင်းသက်-လတ္တံ့။ ဩရောဟတိ-ကြည့်။"
"Orohissāma (kri)","ဩရောဟိဿာမ (ကြိ)","[အဝ + ရုဟ + ဿာမ]","[ava + ruha + ssāma]","သက်ဆင်း-ဆင်းသက်-ကုန်အံ့။ ဩရောဟတိ-ကြည့်။"
"Orohissāmi (kri)","ဩရောဟိဿာမိ (ကြိ)","[အဝ + ရုဟ + ဿာမိ]","[ava + ruha + ssāmi]","သက်ဆင်း-ဆင်းသက်-အံ့။ ဩရောဟတိ-ကြည့်။"
"Oroheyya (kri)","ဩရောဟေယျ (ကြိ)","[အဝ + ရုဟ + ဧယျ]","[ava + ruha + eyya]","သက်ဆင်း-ဆင်းသက်-ရာ၏။ ဩရောဟတိ - ကြည့်။"
"Oroheyyāsi (kri)","ဩရောဟေယျာသိ (ကြိ)","[အဝ + ရုဟ + ဧယျာသိ]","[ava + ruha + eyyāsi]","သက်ဆင်း-ဆင်းသက်-ရာ၏။ ဩရောဟတိ - ကြည့်။"
"Olagga (ti)","ဩလဂ္ဂ (တိ)","[အဝ + လဂ(လဂ္ဂ) + ဏ။","[ava + laga(lagga) + ṇa.","နီတိ၊ ဓာ။ ၂၈။ နိရုတ္တိ၊ နှာ။ ၄၉၀။ အဝလဂ္န (သံ)] (၁) တားမြစ်အပ်သော။ (၂) ချိတ်မိသော၊ အတွင်းဝင်သော။ (ဘာသာ၊ ဋီ။) (၃) ကပ်ငြိသော။"
"Olaggita (ti)","ဩလဂ္ဂိတ (တိ)","[အဝ + လဂ(လဂ္ဂ) + တ]","[ava + laga(lagga) + ta]","ချိတ်ဆွဲအပ်သော။"
"Olaggitakuraṇḍakadāma (pu, na)","ဩလဂ္ဂိတကုရဏ္ဍကဒါမ (ပု၊ န)","[ဩလဂ္ဂိတ + ကုရဏ္ဍကဒါမ]","[olaggita + kuraṇḍakadāma]","ချိတ်ဆွဲအပ်သော လိပ်ဆူးရွှေ ပန်းကုံးခြောက်။ (ဇာတ်ဝတ္ထု။)"
"Olaggetabba (ti)","ဩလဂ္ဂေတဗ္ဗ (တိ)","[အဝ + လဂ(လဂ္ဂ) + တဗ္ဗ]","[ava + laga(lagga) + tabba]","ချိတ်ဆွဲအပ်-ထားအပ်-သော။"
"Olaggeti 1 (kri)","ဩလဂ္ဂေတိ ၁ (ကြိ)","[အဝ + လဂ(လဂ္ဂ) + တိ]","[ava + laga(lagga) + ti]","ပိတ်ဆို့-တားမြစ်-၏။"
"Olaggeti 2 (kā, kri)","ဩလဂ္ဂေတိ ၂ (ကာ၊ ကြိ)","[အဝ + လဂ(လဂ္ဂ) + ဏေ + တိ]","[ava + laga(lagga) + ṇe + ti]","ချိတ်ဆွဲစေ၏။ ဖွဲ့ချည်၏။ ထား၏။"
"Olaggetvā (kri, vi)","ဩလဂ္ဂေတွာ (ကြိ၊ ဝိ)","[အဝ +လဂ(လဂ္ဂ) + ဏေ + တွာ]","[ava +laga(lagga) + ṇe + tvā]","ချိတ်ဆွဲ၍။"
"Olaggenti (kā, kri)","ဩလဂ္ဂေန္တိ (ကာ၊ ကြိ)","[အဝ + လဂ(လဂ္ဂ) + ဏေ + အန္တိ]","[ava + laga(lagga) + ṇe + anti]","ချိတ်ဆွဲစေေကုန်၏၊ ဖွဲ့ချည်ကုန်၏၊ ထားကုန်၏။ ဩလဂ္ဂေတိ ၂ - ကြည့်။"
"Olaggeyyuṃ (kā, kri)","ဩလဂ္ဂေယျုံ (ကာ၊ ကြိ)","[အဝ + လဂ(လဂ္ဂ) + ဏေ + ဧယျုံ]","[ava + laga(lagga) + ṇe + eyyuṃ]","ချိတ်ဆွဲစေကုန်ရာ၏၊ ဖွဲ့ချည်ကုန်-ထားကုန်-ရာ၏။ ဩလဂ္ဂေတိ ၂ - ကြည့်။"
"Olaggessāmi (kri)","ဩလဂ္ဂေဿာမိ (ကြိ)","[အတ + လဂ(လဂ္ဂ) + ဿာမိ]","[ata + laga(lagga) + ssāmi]","ပိတ်ဆို့-တားမြစ်-အံ့။ ဩလဂ္ဂေတိ ၁ ကြည့်။"
"Olaṅghanā (thī)","ဩလင်္ဃနာ (ထီ)","[အဝ + လဃိ(လင်္ဃ) + ယု + အာ(ဣတ္ထီပစ္စည်း)]","[ava + laghi(laṅgha) + yu + ā(itthīpaccaññaḥ)]","အောက်သို့-ညွတ်စေ-ခုန်လွှား-ခြင်း။"
"Olaṅghenti (kā, kri)","ဩလင်္ဃေန္တိ (ကာ၊ ကြိ)","[အဝ + လဃိ(လင်္ဃ)+ဏေ + တိ]","[ava + laghi(laṅgha)+ṇe + ti]","အောက်သို့-ညွတ်စေ-ချ-ကုန်၏။ အထက်ပုဒ်ကြည့်။"
"Olamba 1 (pu)","ဩလမ္ဗ ၁ (ပု)","[အဝ + လဗိ(လမ္ဗ) + ဏ။","[ava + labi(lamba) + ṇa.","အဝလမ္ဗ(သံ)] (၁) တွဲလဲ-တွဲလောင်း-ကျခြင်း။ (တိ) (၂) တွဲလဲ-တွဲလောင်း-ကျသော။ (၃) ဆွဲကိုင်-အပ်-ရာဖြစ်-သော။"
"Olamba 2 (kri, vi)","ဩလမ္ဗ ၂ (ကြိ၊ ဝိ)","[အဝ + လဗိ(လမ္ဗ) + တွာ]","[ava + labi(lamba) + tvā]","ဆွဲ၍၊ ဆွဲကိုင်၍။"
"Olambaka (pu)","ဩလမ္ဗက (ပု)","[အဝ + လဗိ(လမ္ဗ)+ဏွု။","[ava + labi(lamba)+ṇvu.","ထီ-၌ဩလမ္ဗိကာ] (၁)(လက်ဖြင့်)တွဲလဲဆွဲအပ်သောဝန်၊ လက်ဆွဲဝန်။ (၂) (က) တွဲလဲ-တွဲလောင်း-ကျသော ကြိုး၊ ချိန်သီးကြိုး။ (ခ) တွဲလဲ-တွဲလောင်း-ကျသောပန်းဆိုင်း၊ ရတနာပန်းဆိုင်း။ (ဂ) တွဲလဲ-တွဲလောင်းကျသောအဝတ်၊ တွဲလောင်းချ၍ ဝတ်ခြင်း။ (တိ) (၃) တွဲလဲ-တွဲလောင်း-တန်းလန်း-ကျသော။ (၄) ခွက်-ချိုင့်ဝင်နေ-သော။ (၅) တွဲလဲဆွဲ-တွဲလောင်း-ကျရာအရပ်။"
"Olambakakusumadāma (pu, na)","ဩလမ္ဗကကုသုမဒါမ (ပု၊ န)","[ဩလမ္ဗက + ကုသုမဒါမ]","[olambaka + kusumadāma]","တွဲလဲ-တွဲလောင်း-ကျသော ပန်းဆိုင်း။"
"Olambakadīpa (pu)","ဩလမ္ဗကဒီပ (ပု)","[ဩလမ္ဗက + ဒီပ]","[olambaka + dīpa]","တွဲလဲ-တွဲလောင်း-ကျသော ဆီမီး၊ (နံရံစသည်၌) ချိတ်ဆွဲထားသော ဆီမီး။ (ဆီမီးဆွဲ။ ရေစကြို-သျ။)"
"Olambakapaduma (na)","ဩလမ္ဗကပဒုမ (န)","[ဩလမ္ဗက + ပဒုမ]","[olambaka + paduma]","တွဲလဲ-တွဲလောင်း-ကျသော ပဒုမ္မာကြာပန်း။"
"Olambakapariccheda (pu)","ဩလမ္ဗကပရိစ္ဆေဒ (ပု)","[ဩလမ္ဗက + ပရိစ္ဆေဒ]","[olambaka + pariccheda]","တွဲလဲဆွဲ-တွဲလောင်းကျ-ရာအရပ်၏ အပိုင်းအခြား။ (ဘာသာ၊ ဋီ။) လက်ဆွဲအပိုင်းအခြား။ (ဘာသာ၊ ဋီ။) လက်ဆွဲအပိုင်းအခြား။ (မအူ၊ သျ။) လက်ဆွဲဝန် ချိတ်ရာအပိုင်းအခြား။ ဩလမ္ဗက (၁) ကြည့်။"
"Olambakamālā (thī)","ဩလမ္ဗကမာလာ (ထီ)","[ဩလမ္ဗကာ + မာလာ]","[olambakā + mālā]","တွဲလဲ-တွဲလောင်း-ကျသောပန်း။"
"Olambakalatā (thī)","ဩလမ္ဗကလတာ (ထီ)","[ဩလမ္ဗကာ + လတာ]","[olambakā + latā]","တွဲလဲ-တွဲလောင်း-ကျသော နွယ်။"
"Olambakasaṅkhāta (ti)","ဩလမ္ဗကသင်္ခါတ (တိ)","[ဩလမ္ဗက + သင်္ခါတ]","[olambaka + saṅkhāta]","တွဲလဲ-တန်းလန်း-ကျသောကြိုး-ချိန်သီးကြိုး-ဟုဆိုအပ်သော။"
"Olambakasilākucchi (thī)","ဩလမ္ဗကသိလာကုစ္ဆိ (ထီ)","[ဩလမ္ဗကာ + သိလာကုစ္ဆိ]","[olambakā + silākucchi]","ခွက်-ချိုင့်ဝင်နေ-သော ကျောက်တောင်ဝှမ်း။"
"Olambakasutta (na)","ဩလမ္ဗကသုတ္တ (န)","[ဩလမ္ဗက + သုတ္တ]","[olambaka + sutta]","တွဲလဲ-တွဲလောင်း-တန်းလန်း-ကျသောကြိုး။"
"Olambati (kri)","ဩလမ္ဗတိ (ကြိ)","[အဝ + လဗိ(လမ္ဗ) + အ + တိ]","[ava + labi(lamba) + a + ti]","(၁) တွဲလဲဆွဲ-တွဲလောင်းကျ-၏။ တန်းလန်းကျ၏။ (၂) ကပ်ရောက်တည်နေ၏။ ပျံ့နှံ့ဖြန့်-ဖြန့် ကြက်-၏။"
"Olambatu (kri)","ဩလမ္ဗတု (ကြိ)","[အဝ + လဗိ(လမ္ဗ) + အ + တု]","[ava + labi(lamba) + a + tu]","တွဲလဲဆွဲ-တွဲလောင်းကျ-စေသတည်း၊ တန်းလန်းကျစေသတည်း။ ဩလမ္ဗတိ (၁) ကြည့်။"
"Olambate (kri)","ဩလမ္ဗတေ (ကြိ)","[အဝ + လဗိ(လမ္ဗ) + အ + တေ]","[ava + labi(lamba) + a + te]","တွဲလဲဆွဲ-တွဲလောင်းကျ-၏၊ တန်းလန်းကျ၏။ ဩလမ္ဗတိ (၁) ကြည့်။"
"Olambatha (kri)","ဩလမ္ဗထ (ကြိ)","[အဝ + လဗိ(လမ္ဗ) + အ + ထ]","[ava + labi(lamba) + a + tha]","တွဲလဲဆွဲ-တွဲလောင်းကျ-စေကုန်သတည်း၊ တန်းလန်းကျစေကုန်သတည်း။ ဩလမ္ဗတိ (၁) ကြည့်။"
"Olambana (na)","ဩလမ္ဗန (န)","[အတ + လဗိ(လမ္မ) + ယု]","[ata + labi(lamma) + yu]","(၁)တွဲလဲဆွဲ - တွဲလောင်းကျ-ခြင်း၊ တန်းလန်းဖြစ်ခြင်း။ (၂) ဆွဲကိုင်ခြင်း၊ ဆွဲယူခြင်း၊ လက်တွဲခြင်း။ (၃) ဆွဲကိုင်အပ်သောအာရုံ။ (တိ) (၄) တွဲလဲဆွဲ-တွဲလောင်းကျ-သော တန်းလန်းဖြစ်သော။"
