undefined"E 1 ","ဧ ၁ ","undefined","",""ဧ" အက္ခရာ ၊ "ဧ" သရ ။ လေးဆယ့် တစ်လုံး ( လေးဆယ်သုံးလုံး ) သော အက္ခရာ , ရှစ်လုံး ( ဆယ်လုံး ) သော သရတို့တွင် ခုနစ်လုံးမြောက် ၊ လည်ချောင်း , အာစောက် အရပ်၌ ဖြစ်သော ( ကဏ္ဌတာလုဇ ) ၊ ရှည်သော အသံဖြင့် ရွတ်ဆိုအပ်သော ( ဒီဃ ) ၊ နိဂ္ဂဟိတ် မှ တစ်ပါးသောဗျည်းတို့၏ မှီရာဖြစ်သော ( နိဿယ ) - အက္ခရာ - သရ ။ ကစ္စည်း။"
"Ekasālisīsa (pu)","ဧကသာလိသီသ (ပု)","[ ဧက + သာလိသီသ ]","[ eka + sālisīsa ]","တစ်ခုသော-စပါးနှံ-ကောက်နှံ။"
"Ekasāsana (ti)","ဧကသာသန (တိ)","[ ဧက + သာသန။","[ eka + sāsana.","ထီ-၌ ဧကသာသနီ] တူသော သာသနာ ရှိသော၊ သူ။"
"Ekasāsanī","ဧကသာသနီ","undefined","","အထက်ပုဒ်ကြည့်။"
"Ekasikkhāpada (na)","ဧကသိက္ခာပဒ (န)","[ ဧက + သိက္ခာပဒ ]","[ eka + sikkhāpada ]","တစ်ခုသော သိက္ခာပုဒ်။"
"Ekasikhā (thī)","ဧကသိခါ (ထီ)","[ ဧကာ + သိခါ ]","[ ekā + sikhā ]","(၁) တစ်ခုသော-ဆံဦးစွန်း-ဦးစွန်း။ (တိ) (၂) တစ်ခုသောဦးစွန်းရှိသော၊သူ (တက္ကတွန်း)။"
"Ekasikhāmattadhara (ti)","ဧကသိခါမတ္တဓရ (တိ)","[ ဧကသိခါမတ္တ + ဓရ ]","[ ekasikhāmatta + dhara ]","တစ်ခုသောဦးစွန်းမျှကိုသာ ဆောင်သော၊ ဦးစွန်းတစ်ခုသာရှိသော၊သူ။"
"Ekasittha (na)","ဧကသိတ္ထ (န)","[ ဧက + သိတ္ထ ]","[ eka + sittha ]","ထမင်းတစ်လုံး။"
"Ekasīmakata (ti)","ဧကသီမကတ (တိ)","[ ဧကသီမာ + ကတ ]","[ ekasīmā + kata ]","တစ်ခုသောအပိုင်းအခြား၌ ပြုအပ်သော။"
"Ekasīmagata (ti)","ဧကသီမဂတ (တိ)","[ ဧကသီမာ + ဂတ ]","[ ekasīmā + gata ]","တစ်ခုသော-သိမ်-အပိုင်းအခြား-၌ တည်သော၊ သူ။ ဧကာဝါသဂတ-ကြည့်။"
"Ekasīmaṭṭha (ti)","ဧကသီမဋ္ဌ (တိ)","[ ဧကသီမာ + ဌာ + ကွိ ]","[ ekasīmā + ṭhā + kvi ]","တစ်ခုသောသိမ်၌တည်နေသော၊သူ။"
"Ekasīmā (thī)","ဧကသီမာ (ထီ)","[ ဧကာ + သီမာ ]","[ ekā + sīmā ]","(၁)(က) တစ်ခုသောသိမ်။ (ခ) တစ်ခုသောဥပစာရ သိမ်၊ တစ်ခုသောကျောင်းတိုက်အပိုင်း အခြား။ (တိ) (၂) တစ်ခုသော အပိုင်းအခြားရှိသော။"
"Ekasīmā (ma) vihāra (pu)","ဧကသီမာ (မ) ဝိဟာရ (ပု)","[ ဧကသီမာ + ဝိဟာရ ]","[ ekasīmā + vihāra ]","တစ်ခုသော-ဥပစာရသိမ်-ကျောင်းတိုက်အတွင်း-၌ တည်သော ကျောင်း(များ)။"
"Ekasītā (thī)","ဧကသီတာ (ထီ)","[ ဧကာ + သီတာ ]","[ ekā + sītā ]","တစ်ခုသော-ထွန်ရေး-ထယ်ရေး။"
"Ekasīla (na) ","ဧကသီလ (န) ","[ ဧက + သီလ ]","[ eka + sīla ]","တစ်ခုသော-သီလ-ကိုယ်ကျင့်သီလ။"
"Ekasīsa (ti)","ဧကသီသ (တိ)","[ ဧက + သီသ ]","[ eka + sīsa ]","တစ်ခု‌သော-ဦးခေါင်း-ထိပ်ဖျား-အထွတ်အဖျား-ရှိသော။ပန်းသီတံ တစ်ခုတည်းရှိသော။ (မြန်မာပြန်။)"
"Ekasūra (ti)","ဧကသူရ (တိ)","[ ဧက + သူရ ]","[ eka + sūra ]","တစ်ယောက်ထီးတည်း ရဲရင့်သော၊ တစ်ယောက်တည်း ရဲရင့်စွာ စစ်ထိုးနိုင်သော၊သူ၊ တစ်ကိုယ်တော်-သူရဲကောင်း-လူစွမ်းကောင်း။"
"Ekaseyyā (thī)","ဧကသေယျာ (ထီ)","[ ဧကာ + သေယျာ ]","[ ekā + seyyā ]","(၁) အဖေါ်မပါ တစ်ယောက်တည်း အိပ်ခြင်း။ (တိ) (၂) အဖေါ်မပါတစ်ယောက်တည်းအိပ်ခြင်းရှိသော၊ တစ်ယောက်တည်းအိပ်ရသော၊ မြတ်သောအိပ်ခြင်းရှိသော၊သူ။"
"Ekasesa (pu)","ဧကသေသ (ပု)","[ ဧက + သေသ ]","[ eka + sesa ]","တစ်ခုသောအကြွင်း၊ တစ်ခု၏ ကြွင်းကျန်ခြင်း၊ တစ်ခုကြွင်း၊ ဧကသိသ်။"
"Ekasesanaya (pu)","ဧကသေသနယ (ပု)","[ ဧကသေသ + နယ ]","[ ekasesa + naya ]","တစ်ခုကြွင်း-ဧကသိသ်-ပြုသော နည်း။"
"Ekasesappakappana (na)","ဧကသေသပ္ပကပ္ပန (န)","[ ဧကသေသ + ပကပ္ပန ]","[ ekasesa + pakappana ]","ဧကသိသ်ကို ကြံစည်ခြင်း။"
"Ekahattha (thī,pu)","ဧကဟတ္ထ (ထီ၊ပု)","[ ဧက + ဟတ္ထ ]","[ eka + hattha ]","တစ်ခုသော လက်။"
"Ekahatthakuṇī (ti)","ဧကဟတ္ထကုဏီ (တိ)","[ ဧကဟတ္ထ + ကုဏီ ]","[ ekahattha + kuṇī ]","တစ်ခုသောလက် ကောက်သော၊သူ။"
"Ekahetuphaladīpana (thī,na)","ဧကဟေတုဖလဒီပန (ထီ၊န)","[ ဧကဟေတုဖလ + ဒီပန ]","[ ekahetuphala + dīpana ]","တစ်ခု‌တစ်ခုသော အကြောင်း, တစ်ခု‌တစ်ခုသော အကျိုးကို ပြခြင်း။"
"Ekākiya (ti)","ဧကာကိယ (တိ)","[ ဧကာကီ + ဏိက။","[ ekākī + ṇika.","ဝိ၊ပိ၊ဓာန် ] အဖော်မပါ တစ်ယောက်ထီးတည်း။"
"Ekākinī (thī)","ဧကာကိနီ (ထီ)","[ ဧကာကီ + ဣနီ (ဣတ္ထီပစ္စည်း)]","[ ekākī + inī (itthīpaccaññaḥ)]","တစ်ယောက်ထီးတည်း။ အောက်ပုဒ်ကြည့်။"
"Ekākī (pu)","ဧကာကီ (ပု)","[ ဧက + အာကီ။","[ eka + ākī.","ဓာတ်၊ဋီ။၇၁၈။ ထီ-၌ ဧကာကိနီ။ ဧကာကိန် (သံ)] တစ်ယောက်ထီးတည်း။"
"Ekāgāra (na)","ဧကာဂါရ (န)","[ ဧက + အဂါရ ]","[ eka + agāra ]","တစ်အိမ်။ အောက်ပုဒ်ကြည့်။"
"Ekāgārika (ti)","ဧကာဂါရိက (တိ)","[ ဧကာဂါရ + ဏိက ]","[ ekāgāra + ṇika ]","(၁) တစ်အိမ်ကို လုယက်ဖျက်ဆီးခြင်း။ (၂) ခိုးသူ။ (၃) တစ်အိမ်၌ ဆွမ်းခံသော၊သူ။"
"Ekācariya (pu)","ဧကာစရိယ (ပု)","[ ဧက + အာစရိယ ]","[ eka + ācariya ]","(က) တစ်ဆူတည်းသော ဆရာ (မြတ်စွာဘုရား)။ (ခ) တစ်ယောက်သော ဆရာ။"
"Ekācariyakula (na)","ဧကာစရိယကုလ (န)","[ ဧကာစရိယ + ကုလ ]","[ ekācariya + kula ]","တစ်ယောက်သော-ဆရာအမျိုးအနွယ်-ဆရာအိမ်။"
"Ekācāra (ti)","ဧကာစာရ (တိ)","[ ဧက + အာစာရ ]","[ eka + ācāra ]","တူသော အကျင့်သီလရှိသော၊သူ။ ဧကန္တသီလ-ကြည့်။"
"Ekāṇatti (thī)","ဧကာဏတ္တိ (ထီ)","[ ဧကာ + အာဏတ္တိ ]","[ ekā + āṇatti ]","တစ်ခုသော-စေခိုင်း-တိုက်တွန်း-ခြင်း။"
"Ekādasa 1 (ti)","ဧကာဒသ ၁ (တိ)","[ ဧက + ဒသ ]","[ eka + dasa ]","တစ်ဆယ့်တစ်ခု။ ဧကာဒသီ-ထောင့်ကွင်းကြည့်။"
"Ekādasa 2 (ti)","ဧကာဒသ ၂ (တိ)","[(ဧက + ဒသ=) ဧကာဒသ + အ(ဍ)။","[(eka + dasa=) ekādasa + a(ḍa).","ဧကနဝုတ-ကြည့်။] တစ်ဆယ့်တစ်ခုမြောက်ဖြစ်သော။ အောက်ပုဒ်ထောင့်ကွင်းကြည့်။"
"Ekādasa 3 (ti)","ဧကာဒသ ၃ (တိ)","[ ဧကာဒသ ၂ + အဟ ]","[ ekādasa 2 + aha ]","တစ်ဆယ့်တစ်ခုမြောက်ဖြစ်သောနေ့၊ တစ်ဆယ့်တစ်ရက်နေ့။"
"Ekādasakanipāta (pu)","ဧကာဒသကနိပါတ (ပု)","[ ဧကာဒသက + နိပါတ ]","[ ekādasaka + nipāta ]","ဧကာဒသက နိပါတ်။"
"Ekādasaggivūpasama (ti)","ဧကာဒသဂ္ဂိဝူပသမ (တိ)","[ ဧကာဒသဂ္ဂိ + ဝူပသမ ]","[ ekādasaggi + vūpasama ]","တစ်ဆယ့်တစ်ပါးသောမီးတို့၏ ငြိမ်းရာဖြစ်သော။"
"Ekādasaṅga (na)","ဧကာဒသင်္ဂ (န)","[ ဧကာဒသ + အင်္ဂ ]","[ ekādasa + aṅga ]","တစ်ဆယ့်တစ်ပါးသောအင်္ဂါ။ ဧကာဒသကနိပါတ-ကြည့်။"
"Ekādasanipāta (pu)","ဧကာဒသနိပါတ (ပု)","[ ဧကာဒသ + နိပါတ ]","[ ekādasa + nipāta ]","ဧကာဒသ နိပါတ် (ဇာတ်ပါဠိ)။"
"Ekādasamasattāha (na)","ဧကာဒသမသတ္တာဟ (န)","[ ဧကာဒသမ + သတ္တာဟ ]","[ ekādasama + sattāha ]","တစ်ဆယ့်တစ်ခုမြောက်‌ ဖြစ်သော-သတ္တာဟ-ခုနစ်ရက်။ (ရက်သတ္တ (၁၁) ပတ်။)"
"Ekādasavassikakāla (pu)","ဧကာဒသဝဿိကကာလ (ပု)","[ ဧကာဒသဝဿိက + ကာလ ]","[ ekādasavassika + kāla ]","(အသက်) တစ်ဆယ့်တစ်နှစ်ရှိသော ကာလ။"
"Ekādasavidha (ti)","ဧကာဒသဝိဓ (တိ)","[ ဧကာဒသ + ဝိဓ ]","[ ekādasa + vidha ]","တစ်ဆယ့်တစ်ပါးအပြားရှိသော။"
"Ekādasahattha (ti)","ဧကာဒသဟတ္ထ (တိ)","[ ဧကာဒသ + ဟတ္ထ ]","[ ekādasa + hattha ]","တစ်ဆယ့်တစ်တောင်ရှိသော။"
"Ekādasāha (na)","ဧကာဒသာဟ (န)","[ ဧကာဒသ + အဟ ]","[ ekādasa + aha ]","တစ်ဆယ့်တစ်ရက်မြောက်နေ့။ ဧကာဒသ ၃ - ကြည့်။"
"Ekādasī (thī)","ဧကာဒသီ (ထီ)","[ ဧကဒသ + ဤ။","[ ekadasa + ī.","ဧကော စ ဒသ စ ဧကာဒသ၊ ဧကာဒသန္နံ ပူရဏီ ဧကာဒသီ။ ကစ္စည်း။ ၃၇၅။ နီတိ၊ သုတ္တ။ ၈၀၅။ ဧကာဒသ + ဝီ။ မောဂ်၊သျ၊၂၊၉၂။] တစ်ဆယ့် တစ်ခုမြောက် ဖြစ်သော။"
"Ekādhāra (ti)","ဧကာဓာရ (တိ)","[ ဧက + အဓာရ ]","[ eka + adhāra ]","(က) တစ်ခုသော တည်ရာရှိသော။ (ခ) တစ်ခုသော ဝတ္ထုလျှင်တည်ရာရှိသော။"
"Ekādhika (ti) ","ဧကာဓိက (တိ) ","[ ဧက + အဓိက ]","[ eka + adhika ]","တစ်ပုဒ်အပို အလွန်ရှိသော၊ တစ်ပုဒ်ဖြင့် ပိုလွန်သော။"
"Ekādhikaraṇa (ti) ","ဧကာဓိကရဏ (တိ) ","[ ဧက + အဓိကရဏ ] ","[ eka + adhikaraṇa ] ","တူသော တည်ရာရှိသော။"
"Ekādhiṭṭhāna (ti) ","ဧကာဓိဋ္ဌာန (တိ) ","[ ဧက + အဓိဋ္ဌာန ]","[ eka + adhiṭṭhāna ]","တစ်ခု-‌တစ်ခုသောတရား-လျှင် တည်ရာရှိသော။"
"Ekādhipacca (na)","ဧကာဓိပစ္စ (န)","[ ဧက + အဓိပစ္စ ]","[ eka + adhipacca ]","တစ်ယောက်တည်းအစိုးရသည်၏အဖြစ်၊ တစ်ယောက်တည်း အစိုးရခြင်း။ ဧကရဇ္ဇာဘိသေက-ကြည့်။"
"Ekādhippāya (pu)","ဧကာဓိပ္ပါယ (ပု)","[ ဧက + အဓိပ္ပါယ ]","[ eka + adhippāya ]","(၁) တစ်ယောက်သော ပုဂ္ဂိုလ်၏-အဘို့-ဝေစု။ (တိ) (၂) တူသောအလိုရှိသော၊သူ။ (၃)(က) (ရာဂါဓိပ္ပါယမှ တပါးသော သနားခြင်းဟူသော အလိုအားဖြင့်) အခြားတပါးသော အလိုရှိသော (မေထုန်အကျင့်)။ (ခ) (သံသရာ၌ အတူတကွ-ဖြစ်လို-နေလို-ခြင်း, သားရလိုခြင်း အစရှိသောအားဖြင့်) အတူတကွဖြစ်ခြင်းဟူသောအလို-တူသောအလို-အတူတကွ ဖြစ်လိုခြင်း-ရှိသော (မေထုန်အကျင့်)။"
"Ekādhippāyakathā (thī)","ဧကာဓိပ္ပါယကထာ (ထီ)","[ ဧကာဓိပ္ပါယာ + ကထာ ]","[ ekādhippāyā + kathā ]","(က) (ရာဂါဓိပ္ပါယမှ တပါးသောသနားခြင်းဟူသောအလိုအားဖြင့်) အခြားတပါးသောအလိုရှိသောမေထုန်ကိုစွဲ၍ ဖြစ်သော-စကား-အယူဝါဒ။ (ခ) သံသရာ၌ အတူတကွ-ဖြစ်လို-နေလို-ခြင်း, သားရလိုခြင်း အစရှိသောအားဖြင့်) အတူတကွ ဖြစ်ခြင်းဟူသောအလို-တူသောအလို-အတူတကွ ဖြစ်လိုခြင်း-ရှိသောမေထုန်အကျင့်ကို စွဲ၍ဖြစ်သော-စကား-အယူဝါဒ။ (တပ်မက်ခြင်းမှတပါးသော သနားခြင်း စသောအလိုအားဖြင့် ဖြစ်စေ၊ အမျိုးသ္မီး နှင့် အတူတကွ ဘုရားပူဇော်မှုစသည်ကိုပြုလျက် သံသရာ၌ အတူတကွ ပေါင်းသင်းလိုခြင်း သားသမီးရလိုခြင်း စသော အလိုအားဖြင့် ဖြစ်စေ မေထုန်မှီဝဲကောင်း၏ ဟူသော အယူဝါဒ။)"
"Ekādhippāyadāna (na) ","ဧကာဓိပ္ပါယဒါန (န) ","[ ဧကာဓိပ္ပါယ + ဒါန ]","[ ekādhippāya + dāna ]","တစ်ယောက်သောပုဂ္ဂိုလ်၏ ဝေစုကိုပေးခြင်း။"
"Ekādhippāyapatta (ti)","ဧကာဓိပ္ပါယပတ္တ (တိ)","[ ဧကာဓိပ္ပါယ + ပတ္တ ]","[ ekādhippāya + patta ]","အတူတကွ (ဖြစ်လိုခြင်းဟူသော) အလိုသို့ ရောက်သော၊သူ။ ဧကာဓိပ္ပါယကထာ-ကြည့်။"
"Ekānusandhika (ti)","ဧကာနုသန္ဓိက (တိ)","[ ဧကာ + အနုသန္ဓိ + က ]","[ ekā + anusandhi + ka ]","တစ်ခုသော အနုသန္ဓေရှိသော။"
"Ekānupassanā (thī)","ဧကာနုပဿနာ (ထီ)","[ ဧကာ + အနုပဿနာ ]","[ ekā + anupassanā ]","တစ်ခုသောအနုပဿနာ။"
"Ekānussāvana (thī,na)","ဧကာနုဿာဝန (ထီ၊န)","[ ဧက + အနုဿာဝန ]","[ eka + anussāvana ]","(၁) (ဧကပဇ္ဇျာယ, နာနာစရိယအားဖြင့်) တစ်ပြိုင်နက်-အတူတကွ-တစ်ပေါင်းတည်း-ကမ္မဝါစာရွတ်ခြင်း။ (တိ)(၂) တစ်ပြိုင်နက် သောခဏ၌ အတူတကွ -ကမ္မဝါစာရှိ-ကမ္ပဝါစာရွတ်ဖတ်၍ရဟန်းခံပေးအပ်-သော၊သူ။"
"Ekānekavāra (pu)","ဧကာနေကဝါရ (ပု)","[ ဧကာနေက + ဝါရ ]","[ ekāneka + vāra ]","တစ်ကြိမ်, များစွာသောအကြိမ် (အကြိမ်များစွာ)။"
"Ekāpatti (thī)","ဧကာပတ္တိ (ထီ)","[ ဧကာ + အာပတ္တိ ]","[ ekā + āpatti ]","တစ်ခုသော အာပတ်။"
"Ekāpattibhāvappasaṅga (pu)","ဧကာပတ္တိဘာဝပ္ပသင်္ဂ (ပု)","[ ဧကာပတ္တိဘာဝ + ပသင်္ဂ ]","[ ekāpattibhāva + pasaṅga ]","တစ်ခုသောအာပတ်၏အဖြစ်၌-ကပ်ငြိ-လျဥ်းပါး-ခြင်း။"
"Ekāpattimūlaka (ti)","ဧကာပတ္တိမူလက (တိ)","[ ဧကာပတ္တိ + မူလက ]","[ ekāpatti + mūlaka ]","တစ်ခုသော အာပတ်လျှင် မူလရှိသော (နည်း)။"
